Date,Close
7/14/2022 16:00:00,172.75
7/15/2022 16:00:00,177.9
7/18/2022 16:00:00,177.25
7/19/2022 16:00:00,180.55
7/20/2022 16:00:00,184.3
7/21/2022 16:00:00,189
7/22/2022 16:00:00,183.53
7/25/2022 16:00:00,182.62
7/26/2022 16:00:00,169.17
7/27/2022 16:00:00,176.96
7/28/2022 16:00:00,182.09
7/29/2022 16:00:00,183.6
8/1/2022 16:00:00,183.3
8/2/2022 16:00:00,188.14
8/3/2022 16:00:00,195.32
8/4/2022 16:00:00,189.24
8/5/2022 16:00:00,191.17
8/8/2022 16:00:00,189.52
8/9/2022 16:00:00,186.78
8/10/2022 16:00:00,200.8
8/11/2022 16:00:00,198.06
8/12/2022 16:00:00,200.87
8/15/2022 16:00:00,201.82
8/16/2022 16:00:00,200.41
8/17/2022 16:00:00,196.89
8/18/2022 16:00:00,195.76
8/19/2022 16:00:00,190.52
8/22/2022 16:00:00,185.88
8/23/2022 16:00:00,192.36
8/24/2022 16:00:00,194.62
8/25/2022 16:00:00,202.94
8/26/2022 16:00:00,194.56
8/29/2022 16:00:00,192.05
8/30/2022 16:00:00,193.3
8/31/2022 16:00:00,182.61
9/1/2022 16:00:00,172.97
9/2/2022 16:00:00,172.45
9/6/2022 16:00:00,171.15
9/7/2022 16:00:00,171.96
9/8/2022 16:00:00,179.88
9/9/2022 16:00:00,190.86
9/12/2022 16:00:00,195.1
9/13/2022 16:00:00,184.7
9/14/2022 16:00:00,184.11
9/15/2022 16:00:00,178.86
9/16/2022 16:00:00,171.01
9/19/2022 16:00:00,175.39
9/20/2022 16:00:00,173.87
9/21/2022 16:00:00,169.25
9/22/2022 16:00:00,161.28
9/23/2022 16:00:00,160.39
9/26/2022 16:00:00,159.35
9/27/2022 16:00:00,162.58
9/28/2022 16:00:00,167.25
9/29/2022 16:00:00,165.7
9/30/2022 16:00:00,164.81
10/3/2022 16:00:00,169.31
10/4/2022 16:00:00,175.07
10/5/2022 16:00:00,176.7
10/6/2022 16:00:00,178.39
10/7/2022 16:00:00,171.88
10/10/2022 16:00:00,161.08
10/11/2022 16:00:00,155.79
10/12/2022 16:00:00,152.99
10/13/2022 16:00:00,152.6
10/14/2022 16:00:00,145.98
10/17/2022 16:00:00,151.61
10/18/2022 16:00:00,156.88
10/19/2022 16:00:00,152.54
10/20/2022 16:00:00,153.88
10/21/2022 16:00:00,156.32
10/24/2022 16:00:00,157.97
10/25/2022 16:00:00,162.11
10/26/2022 16:00:00,161.77
10/27/2022 16:00:00,164.73
10/28/2022 16:00:00,163.65
10/31/2022 16:00:00,161.2
11/1/2022 16:00:00,160.53
11/2/2022 16:00:00,147.99
11/3/2022 16:00:00,141.53
11/4/2022 16:00:00,127.56
11/7/2022 16:00:00,124.68
11/8/2022 16:00:00,127
11/9/2022 16:00:00,122.36
11/10/2022 16:00:00,135.76
11/11/2022 16:00:00,143.12
11/14/2022 16:00:00,142.01
11/15/2022 16:00:00,148.3
11/16/2022 16:00:00,143.65
11/17/2022 16:00:00,139.23
11/18/2022 16:00:00,138.99
11/21/2022 16:00:00,135.56
11/22/2022 16:00:00,135.8
11/23/2022 16:00:00,140.89
11/25/2022 13:05:00,140.05
11/28/2022 16:00:00,139.45
11/29/2022 16:00:00,138
11/30/2022 16:00:00,117.65
12/1/2022 16:00:00,124.07
12/2/2022 16:00:00,124
12/5/2022 16:00:00,118.33
12/6/2022 16:00:00,113.83
12/7/2022 16:00:00,113.2
12/8/2022 16:00:00,114.24
12/9/2022 16:00:00,115.08
12/12/2022 16:00:00,118.54
12/13/2022 16:00:00,120.99
12/14/2022 16:00:00,120.57
12/15/2022 16:00:00,114.99
12/16/2022 16:00:00,111.5
12/19/2022 16:00:00,108.09
12/20/2022 16:00:00,109.83
12/21/2022 16:00:00,107.35
12/22/2022 16:00:00,103.97
12/23/2022 16:00:00,101.99
12/27/2022 16:00:00,100.66
12/28/2022 16:00:00,99.96
12/29/2022 16:00:00,104.57
12/30/2022 16:00:00,105.29
1/3/2023 16:00:00,103.28
1/4/2023 16:00:00,104.37
1/5/2023 16:00:00,94.89
1/6/2023 16:00:00,94.72
1/9/2023 16:00:00,96.57
1/10/2023 16:00:00,95.67
1/11/2023 16:00:00,97
1/12/2023 16:00:00,97.98
1/13/2023 16:00:00,99.53
1/17/2023 16:00:00,104.43
1/18/2023 16:00:00,101
1/19/2023 16:00:00,99.85
1/20/2023 16:00:00,103.41
1/23/2023 16:00:00,106.3
1/24/2023 16:00:00,104.6
1/25/2023 16:00:00,100.82
1/26/2023 16:00:00,104.47
1/27/2023 16:00:00,104.35
1/30/2023 16:00:00,101.37
1/31/2023 16:00:00,105.9
2/1/2023 16:00:00,110.5
2/2/2023 16:00:00,115.93
2/3/2023 16:00:00,113.56
2/6/2023 16:00:00,109.42
2/7/2023 16:00:00,114.59
2/8/2023 16:00:00,114.48
2/9/2023 16:00:00,113.42
2/10/2023 16:00:00,108.96
2/13/2023 16:00:00,112.17
2/14/2023 16:00:00,116.31
2/15/2023 16:00:00,120.52
2/16/2023 16:00:00,115.12
2/17/2023 16:00:00,114.25
2/21/2023 16:00:00,112.43
2/22/2023 16:00:00,117.63
2/23/2023 16:00:00,117.44
2/24/2023 16:00:00,117.28
2/27/2023 16:00:00,120.65
2/28/2023 16:00:00,120.69
3/1/2023 16:00:00,120.21
3/2/2023 16:00:00,123.64
3/3/2023 16:00:00,126.04
3/6/2023 16:00:00,127.59
3/7/2023 16:00:00,124.93
3/8/2023 16:00:00,128.92
3/9/2023 16:00:00,121.68
3/10/2023 16:00:00,119.72
3/13/2023 16:00:00,121.41
3/14/2023 16:00:00,128.01
3/15/2023 16:00:00,129.32
